gene	gene_class	ancestry_scheme	ancestry	unrelated_only	field_class	artifact_label	n_haplotypes
HLA-DQA2	class_II_paralog	pred	AMR	False	f4_noncoding	clean	1957
HLA-DQA2	class_II_paralog	pred	AMR	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	AMR	False	known	clean	3338
HLA-DQA2	class_II_paralog	pred	AMR	False	uncalled	clean	<20
HLA-DQA2	class_II_paralog	pred	AMR	False	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	AMR	True	f2_protein	clean	27
HLA-DQA2	class_II_paralog	pred	AMR	True	f2_protein	homopolymer_indel	57
HLA-DQA2	class_II_paralog	pred	AMR	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	AMR	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	pred	AMR	True	f4_noncoding	clean	1877
HLA-DQA2	class_II_paralog	pred	AMR	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	AMR	True	known	clean	3185
HLA-DQA2	class_II_paralog	pred	AMR	True	uncalled	clean	<20
HLA-DQA2	class_II_paralog	pred	AMR	True	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	EAS	False	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	pred	EAS	False	f2_protein	homopolymer_indel	31
HLA-DQA2	class_II_paralog	pred	EAS	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	EAS	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	pred	EAS	False	f4_noncoding	clean	1164
HLA-DQA2	class_II_paralog	pred	EAS	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	EAS	False	known	clean	1691
HLA-DQA2	class_II_paralog	pred	EAS	True	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	pred	EAS	True	f2_protein	homopolymer_indel	31
HLA-DQA2	class_II_paralog	pred	EAS	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	EAS	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	pred	EAS	True	f4_noncoding	clean	1142
HLA-DQA2	class_II_paralog	pred	EAS	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	EAS	True	known	clean	1648
HLA-DQA2	class_II_paralog	pred	EUR	False	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	pred	EUR	False	f2_protein	homopolymer_indel	71
HLA-DQA2	class_II_paralog	pred	EUR	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	EUR	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	pred	EUR	False	f4_noncoding	clean	2531
HLA-DQA2	class_II_paralog	pred	EUR	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	EUR	False	known	clean	3335
HLA-DQA2	class_II_paralog	pred	EUR	True	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	pred	EUR	True	f2_protein	homopolymer_indel	71
HLA-DQA2	class_II_paralog	pred	EUR	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	EUR	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	pred	EUR	True	f4_noncoding	clean	2450
HLA-DQA2	class_II_paralog	pred	EUR	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	EUR	True	known	clean	3217
HLA-DQA2	class_II_paralog	pred	MID	False	f2_protein	homopolymer_indel	<20
HLA-DQA2	class_II_paralog	pred	MID	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	MID	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	pred	MID	False	f4_noncoding	clean	414
HLA-DQA2	class_II_paralog	pred	MID	False	known	clean	543
HLA-DQA2	class_II_paralog	pred	MID	True	f2_protein	homopolymer_indel	<20
HLA-DQA2	class_II_paralog	pred	MID	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	MID	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	pred	MID	True	f4_noncoding	clean	408
HLA-DQA2	class_II_paralog	pred	MID	True	known	clean	534
HLA-DQA2	class_II_paralog	pred	POOLED	False	f2_protein	clean	118
HLA-DQA2	class_II_paralog	pred	POOLED	False	f2_protein	homopolymer_indel	258
HLA-DQA2	class_II_paralog	pred	POOLED	False	f2_protein	partial_cds	34
HLA-DQA2	class_II_paralog	pred	POOLED	False	f3_synonymous	clean	29
HLA-DQA2	class_II_paralog	pred	POOLED	False	f4_noncoding	clean	10306
HLA-DQA2	class_II_paralog	pred	POOLED	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	POOLED	False	known	clean	13011
HLA-DQA2	class_II_paralog	pred	POOLED	False	uncalled	clean	<20
HLA-DQA2	class_II_paralog	pred	POOLED	False	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	POOLED	True	f2_protein	clean	115
HLA-DQA2	class_II_paralog	pred	POOLED	True	f2_protein	homopolymer_indel	253
HLA-DQA2	class_II_paralog	pred	POOLED	True	f2_protein	partial_cds	31
HLA-DQA2	class_II_paralog	pred	POOLED	True	f3_synonymous	clean	29
HLA-DQA2	class_II_paralog	pred	POOLED	True	f4_noncoding	clean	10005
HLA-DQA2	class_II_paralog	pred	POOLED	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	POOLED	True	known	clean	12590
HLA-DQA2	class_II_paralog	pred	POOLED	True	uncalled	clean	<20
HLA-DQA2	class_II_paralog	pred	POOLED	True	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	SAS	False	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	pred	SAS	False	f2_protein	homopolymer_indel	20
HLA-DQA2	class_II_paralog	pred	SAS	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	SAS	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	pred	SAS	False	f4_noncoding	clean	1083
HLA-DQA2	class_II_paralog	pred	SAS	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	SAS	False	known	clean	1345
HLA-DQA2	class_II_paralog	pred	SAS	True	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	pred	SAS	True	f2_protein	homopolymer_indel	<20
HLA-DQA2	class_II_paralog	pred	SAS	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	SAS	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	pred	SAS	True	f4_noncoding	clean	1064
HLA-DQA2	class_II_paralog	pred	SAS	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	pred	SAS	True	known	clean	1322
HLA-DQA2	class_II_paralog	pred	UNASSIGNED	False	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	pred	UNASSIGNED	False	f4_noncoding	clean	<20
HLA-DQA2	class_II_paralog	pred	UNASSIGNED	False	known	clean	31
HLA-DQA2	class_II_paralog	pred	UNASSIGNED	True	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	pred	UNASSIGNED	True	f4_noncoding	clean	<20
HLA-DQA2	class_II_paralog	pred	UNASSIGNED	True	known	clean	31
HLA-DQA2	class_II_paralog	strict	AFR	False	f2_protein	clean	55
HLA-DQA2	class_II_paralog	strict	AFR	False	f2_protein	homopolymer_indel	52
HLA-DQA2	class_II_paralog	strict	AFR	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	AFR	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	AFR	False	f4_noncoding	clean	2466
HLA-DQA2	class_II_paralog	strict	AFR	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	AFR	False	known	clean	2073
HLA-DQA2	class_II_paralog	strict	AFR	False	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	AFR	True	f2_protein	clean	54
HLA-DQA2	class_II_paralog	strict	AFR	True	f2_protein	homopolymer_indel	51
HLA-DQA2	class_II_paralog	strict	AFR	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	AFR	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	AFR	True	f4_noncoding	clean	2383
HLA-DQA2	class_II_paralog	strict	AFR	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	AFR	True	known	clean	2008
HLA-DQA2	class_II_paralog	strict	AFR	True	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	AMR	False	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	strict	AMR	False	f2_protein	homopolymer_indel	23
HLA-DQA2	class_II_paralog	strict	AMR	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	AMR	False	f4_noncoding	clean	1048
HLA-DQA2	class_II_paralog	strict	AMR	False	known	clean	2172
HLA-DQA2	class_II_paralog	strict	AMR	False	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	AMR	True	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	strict	AMR	True	f2_protein	homopolymer_indel	22
HLA-DQA2	class_II_paralog	strict	AMR	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	AMR	True	f4_noncoding	clean	986
HLA-DQA2	class_II_paralog	strict	AMR	True	known	clean	2048
HLA-DQA2	class_II_paralog	strict	AMR	True	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	EAS	False	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	strict	EAS	False	f2_protein	homopolymer_indel	24
HLA-DQA2	class_II_paralog	strict	EAS	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	EAS	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	EAS	False	f4_noncoding	clean	1003
HLA-DQA2	class_II_paralog	strict	EAS	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	EAS	False	known	clean	1494
HLA-DQA2	class_II_paralog	strict	EAS	True	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	strict	EAS	True	f2_protein	homopolymer_indel	24
HLA-DQA2	class_II_paralog	strict	EAS	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	EAS	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	EAS	True	f4_noncoding	clean	981
HLA-DQA2	class_II_paralog	strict	EAS	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	EAS	True	known	clean	1453
HLA-DQA2	class_II_paralog	strict	EUR	False	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	strict	EUR	False	f2_protein	homopolymer_indel	38
HLA-DQA2	class_II_paralog	strict	EUR	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	EUR	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	EUR	False	f4_noncoding	clean	1184
HLA-DQA2	class_II_paralog	strict	EUR	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	EUR	False	known	clean	1442
HLA-DQA2	class_II_paralog	strict	EUR	True	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	strict	EUR	True	f2_protein	homopolymer_indel	38
HLA-DQA2	class_II_paralog	strict	EUR	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	EUR	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	EUR	True	f4_noncoding	clean	1112
HLA-DQA2	class_II_paralog	strict	EUR	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	EUR	True	known	clean	1354
HLA-DQA2	class_II_paralog	strict	MID	False	f2_protein	homopolymer_indel	<20
HLA-DQA2	class_II_paralog	strict	MID	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	MID	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	MID	False	f4_noncoding	clean	245
HLA-DQA2	class_II_paralog	strict	MID	False	known	clean	358
HLA-DQA2	class_II_paralog	strict	MID	True	f2_protein	homopolymer_indel	<20
HLA-DQA2	class_II_paralog	strict	MID	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	MID	True	f4_noncoding	clean	241
HLA-DQA2	class_II_paralog	strict	MID	True	known	clean	351
HLA-DQA2	class_II_paralog	strict	POOLED	False	f2_protein	clean	118
HLA-DQA2	class_II_paralog	strict	POOLED	False	f2_protein	homopolymer_indel	258
HLA-DQA2	class_II_paralog	strict	POOLED	False	f2_protein	partial_cds	34
HLA-DQA2	class_II_paralog	strict	POOLED	False	f3_synonymous	clean	29
HLA-DQA2	class_II_paralog	strict	POOLED	False	f4_noncoding	clean	10306
HLA-DQA2	class_II_paralog	strict	POOLED	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	POOLED	False	known	clean	13011
HLA-DQA2	class_II_paralog	strict	POOLED	False	uncalled	clean	<20
HLA-DQA2	class_II_paralog	strict	POOLED	False	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	POOLED	True	f2_protein	clean	115
HLA-DQA2	class_II_paralog	strict	POOLED	True	f2_protein	homopolymer_indel	253
HLA-DQA2	class_II_paralog	strict	POOLED	True	f2_protein	partial_cds	31
HLA-DQA2	class_II_paralog	strict	POOLED	True	f3_synonymous	clean	29
HLA-DQA2	class_II_paralog	strict	POOLED	True	f4_noncoding	clean	10005
HLA-DQA2	class_II_paralog	strict	POOLED	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	POOLED	True	known	clean	12590
HLA-DQA2	class_II_paralog	strict	POOLED	True	uncalled	clean	<20
HLA-DQA2	class_II_paralog	strict	POOLED	True	uncalled	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	SAS	False	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	strict	SAS	False	f2_protein	homopolymer_indel	<20
HLA-DQA2	class_II_paralog	strict	SAS	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	SAS	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	SAS	False	f4_noncoding	clean	997
HLA-DQA2	class_II_paralog	strict	SAS	False	known	clean	1261
HLA-DQA2	class_II_paralog	strict	SAS	True	f2_protein	clean	<20
HLA-DQA2	class_II_paralog	strict	SAS	True	f2_protein	homopolymer_indel	<20
HLA-DQA2	class_II_paralog	strict	SAS	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	SAS	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	SAS	True	f4_noncoding	clean	982
HLA-DQA2	class_II_paralog	strict	SAS	True	known	clean	1241
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	False	f2_protein	clean	32
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	False	f2_protein	homopolymer_indel	101
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	False	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	False	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	False	f4_noncoding	clean	3363
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	False	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	False	known	clean	4211
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	False	uncalled	clean	<20
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	True	f2_protein	clean	31
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	True	f2_protein	homopolymer_indel	98
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	True	f2_protein	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	True	f3_synonymous	clean	<20
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	True	f4_noncoding	clean	3320
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	True	f4_noncoding	partial_cds	<20
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	True	known	clean	4135
HLA-DQA2	class_II_paralog	strict	UNASSIGNED	True	uncalled	clean	<20
HLA-DQB1	classical_II	pred	AFR	False	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	AFR	False	f2_protein	homopolymer_indel	144
HLA-DQB1	classical_II	pred	AFR	False	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	AFR	False	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	AFR	False	f3_synonymous	partial_cds	<20
HLA-DQB1	classical_II	pred	AFR	False	f4_noncoding	clean	640
HLA-DQB1	classical_II	pred	AFR	False	f4_noncoding	partial_cds	20
HLA-DQB1	classical_II	pred	AFR	False	known	clean	5108
HLA-DQB1	classical_II	pred	AFR	True	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	AFR	True	f2_protein	homopolymer_indel	141
HLA-DQB1	classical_II	pred	AFR	True	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	AFR	True	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	AFR	True	f3_synonymous	partial_cds	<20
HLA-DQB1	classical_II	pred	AFR	True	f4_noncoding	clean	626
HLA-DQB1	classical_II	pred	AFR	True	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	AFR	True	known	clean	4955
HLA-DQB1	classical_II	pred	AMR	False	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	AMR	False	f2_protein	homopolymer_indel	111
HLA-DQB1	classical_II	pred	AMR	False	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	AMR	False	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	AMR	False	f3_synonymous	partial_cds	<20
HLA-DQB1	classical_II	pred	AMR	False	f4_noncoding	clean	443
HLA-DQB1	classical_II	pred	AMR	False	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	AMR	False	known	clean	4721
HLA-DQB1	classical_II	pred	AMR	False	known	partial_cds	<20
HLA-DQB1	classical_II	pred	AMR	True	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	AMR	True	f2_protein	homopolymer_indel	105
HLA-DQB1	classical_II	pred	AMR	True	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	AMR	True	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	AMR	True	f3_synonymous	partial_cds	<20
HLA-DQB1	classical_II	pred	AMR	True	f4_noncoding	clean	423
HLA-DQB1	classical_II	pred	AMR	True	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	AMR	True	known	clean	4514
HLA-DQB1	classical_II	pred	AMR	True	known	partial_cds	<20
HLA-DQB1	classical_II	pred	EAS	False	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	EAS	False	f2_protein	homopolymer_indel	47
HLA-DQB1	classical_II	pred	EAS	False	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	EAS	False	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	EAS	False	f4_noncoding	clean	280
HLA-DQB1	classical_II	pred	EAS	False	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	EAS	False	known	clean	2540
HLA-DQB1	classical_II	pred	EAS	False	known	partial_cds	<20
HLA-DQB1	classical_II	pred	EAS	True	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	EAS	True	f2_protein	homopolymer_indel	46
HLA-DQB1	classical_II	pred	EAS	True	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	EAS	True	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	EAS	True	f4_noncoding	clean	274
HLA-DQB1	classical_II	pred	EAS	True	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	EAS	True	known	clean	2482
HLA-DQB1	classical_II	pred	EAS	True	known	partial_cds	<20
HLA-DQB1	classical_II	pred	EUR	False	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	EUR	False	f2_protein	homopolymer_indel	109
HLA-DQB1	classical_II	pred	EUR	False	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	EUR	False	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	EUR	False	f4_noncoding	clean	463
HLA-DQB1	classical_II	pred	EUR	False	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	EUR	False	known	clean	5282
HLA-DQB1	classical_II	pred	EUR	False	known	partial_cds	<20
HLA-DQB1	classical_II	pred	EUR	True	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	EUR	True	f2_protein	homopolymer_indel	105
HLA-DQB1	classical_II	pred	EUR	True	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	EUR	True	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	EUR	True	f4_noncoding	clean	452
HLA-DQB1	classical_II	pred	EUR	True	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	EUR	True	known	clean	5099
HLA-DQB1	classical_II	pred	EUR	True	known	partial_cds	<20
HLA-DQB1	classical_II	pred	MID	False	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	MID	False	f2_protein	homopolymer_indel	<20
HLA-DQB1	classical_II	pred	MID	False	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	MID	False	f4_noncoding	clean	91
HLA-DQB1	classical_II	pred	MID	False	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	MID	False	known	clean	845
HLA-DQB1	classical_II	pred	MID	False	known	partial_cds	<20
HLA-DQB1	classical_II	pred	MID	True	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	MID	True	f2_protein	homopolymer_indel	<20
HLA-DQB1	classical_II	pred	MID	True	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	MID	True	f4_noncoding	clean	89
HLA-DQB1	classical_II	pred	MID	True	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	MID	True	known	clean	832
HLA-DQB1	classical_II	pred	MID	True	known	partial_cds	<20
HLA-DQB1	classical_II	pred	POOLED	False	f2_protein	clean	39
HLA-DQB1	classical_II	pred	POOLED	False	f2_protein	homopolymer_indel	464
HLA-DQB1	classical_II	pred	POOLED	False	f2_protein	partial_cds	35
HLA-DQB1	classical_II	pred	POOLED	False	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	POOLED	False	f3_synonymous	partial_cds	<20
HLA-DQB1	classical_II	pred	POOLED	False	f4_noncoding	clean	2127
HLA-DQB1	classical_II	pred	POOLED	False	f4_noncoding	partial_cds	61
HLA-DQB1	classical_II	pred	POOLED	False	known	clean	20728
HLA-DQB1	classical_II	pred	POOLED	False	known	partial_cds	<20
HLA-DQB1	classical_II	pred	POOLED	True	f2_protein	clean	39
HLA-DQB1	classical_II	pred	POOLED	True	f2_protein	homopolymer_indel	449
HLA-DQB1	classical_II	pred	POOLED	True	f2_protein	partial_cds	34
HLA-DQB1	classical_II	pred	POOLED	True	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	POOLED	True	f3_synonymous	partial_cds	<20
HLA-DQB1	classical_II	pred	POOLED	True	f4_noncoding	clean	2070
HLA-DQB1	classical_II	pred	POOLED	True	f4_noncoding	partial_cds	58
HLA-DQB1	classical_II	pred	POOLED	True	known	clean	20077
HLA-DQB1	classical_II	pred	POOLED	True	known	partial_cds	<20
HLA-DQB1	classical_II	pred	SAS	False	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	SAS	False	f2_protein	homopolymer_indel	39
HLA-DQB1	classical_II	pred	SAS	False	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	SAS	False	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	SAS	False	f4_noncoding	clean	208
HLA-DQB1	classical_II	pred	SAS	False	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	SAS	False	known	clean	2188
HLA-DQB1	classical_II	pred	SAS	True	f2_protein	clean	<20
HLA-DQB1	classical_II	pred	SAS	True	f2_protein	homopolymer_indel	38
HLA-DQB1	classical_II	pred	SAS	True	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	pred	SAS	True	f3_synonymous	clean	<20
HLA-DQB1	classical_II	pred	SAS	True	f4_noncoding	clean	204
HLA-DQB1	classical_II	pred	SAS	True	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	pred	SAS	True	known	clean	2151
HLA-DQB1	classical_II	pred	UNASSIGNED	False	f4_noncoding	clean	<20
HLA-DQB1	classical_II	pred	UNASSIGNED	False	known	clean	44
HLA-DQB1	classical_II	pred	UNASSIGNED	True	f4_noncoding	clean	<20
HLA-DQB1	classical_II	pred	UNASSIGNED	True	known	clean	44
HLA-DQB1	classical_II	strict	AFR	False	f2_protein	clean	<20
HLA-DQB1	classical_II	strict	AFR	False	f2_protein	homopolymer_indel	113
HLA-DQB1	classical_II	strict	AFR	False	f2_protein	partial_cds	<20
HLA-DQB1	classical_II	strict	AFR	False	f3_synonymous	clean	<20
HLA-DQB1	classical_II	strict	AFR	False	f3_synonymous	partial_cds	<20
HLA-DQB1	classical_II	strict	AFR	False	f4_noncoding	clean	494
HLA-DQB1	classical_II	strict	AFR	False	f4_noncoding	partial_cds	<20
HLA-DQB1	classical_II	strict	AFR	False	known	clean	3956
HLA-DQB1	classical_II	strict	AFR	True	f2_protein	clean	<20
HLA-DQB1	classical_II	strict	AFR	True	f2_protein	homopolymer_indel	110
