gene,ancestry,allele,freq,n_individuals
DRB1,amr,04:212N,5e-06,107928
DRB1,amr,14:03,5e-06,107928
DRB1,amr,11:06,5e-06,107928
DRB1,amr,13:42,5e-06,107928
DRB1,amr,11:267,5e-06,107928
DRB1,amr,15:15,5e-06,107928
DRB1,amr,14:46,5e-06,107928
DRB1,amr,16:05,5e-06,107928
DRB1,amr,08:09,5e-06,107928
DRB1,amr,09:23,5e-06,107928
DRB1,amr,03:20,5e-06,107928
DRB1,amr,04:372,5e-06,107928
DRB1,amr,14:170,5e-06,107928
DRB1,eas,12:02,0.115082,15893
DRB1,eas,09:01,0.114516,15893
DRB1,eas,15:02,0.100956,15893
DRB1,eas,15:01,0.074026,15893
DRB1,eas,04:05,0.065532,15893
DRB1,eas,07:01,0.061757,15893
DRB1,eas,08:03,0.054458,15893
DRB1,eas,11:01,0.05408,15893
DRB1,eas,03:01,0.052791,15893
DRB1,eas,14:01,0.03058,15893
DRB1,eas,13:02,0.029164,15893
DRB1,eas,12:01,0.028409,15893
DRB1,eas,04:03,0.026332,15893
DRB1,eas,01:01,0.022494,15893
DRB1,eas,16:02,0.022274,15893
DRB1,eas,10:01,0.018593,15893
DRB1,eas,04:06,0.018593,15893
DRB1,eas,14:05,0.014598,15893
DRB1,eas,13:01,0.012427,15893
DRB1,eas,04:01,0.011106,15893
DRB1,eas,08:02,0.009532,15893
DRB1,eas,04:04,0.009155,15893
DRB1,eas,14:04,0.007897,15893
DRB1,eas,13:12,0.00516,15893
DRB1,eas,14:03,0.003933,15893
DRB1,eas,04:10,0.003933,15893
DRB1,eas,11:04,0.003618,15893
DRB1,eas,04:07,0.002674,15893
DRB1,eas,11:06,0.002454,15893
DRB1,eas,01:02,0.002108,15893
DRB1,eas,14:06,0.001699,15893
DRB1,eas,08:01,0.001667,15893
DRB1,eas,08:09,0.001604,15893
DRB1,eas,13:03,0.001542,15893
DRB1,eas,04:02,0.001353,15893
DRB1,eas,01:03,0.001321,15893
DRB1,eas,16:01,0.001227,15893
DRB1,eas,14:07,0.001101,15893
DRB1,eas,14:08,0.001007,15893
DRB1,eas,11:03,0.000787,15893
DRB1,eas,04:08,0.000755,15893
DRB1,eas,08:04,0.000755,15893
DRB1,eas,15:03,0.000692,15893
DRB1,eas,11:02,0.000566,15893
DRB1,eas,03:02,0.000566,15893
DRB1,eas,15:14,0.00044,15893
DRB1,eas,14:18,0.00044,15893
DRB1,eas,14:02,0.000409,15893
DRB1,eas,15:04,0.000409,15893
DRB1,eas,13:07,0.000346,15893
DRB1,eas,15:06,0.000283,15893
DRB1,eas,08:18,0.00022,15893
DRB1,eas,14:22,0.00022,15893
DRB1,eas,14:12,0.00022,15893
DRB1,eas,13:04,0.000189,15893
DRB1,eas,11:05,0.000157,15893
DRB1,eas,04:41,0.000157,15893
DRB1,eas,13:05,0.000126,15893
DRB1,eas,14:10,0.000126,15893
DRB1,eas,15:31,6.3e-05,15893
DRB1,eas,08:06,6.3e-05,15893
DRB1,eas,08:10,6.3e-05,15893
DRB1,eas,11:11,6.3e-05,15893
DRB1,eas,14:33,6.3e-05,15893
DRB1,eas,13:50,6.3e-05,15893
DRB1,eas,04:36,6.3e-05,15893
DRB1,eas,14:61,3.1e-05,15893
DRB1,eas,12:28,3.1e-05,15893
DRB1,eas,12:05,3.1e-05,15893
DRB1,eas,07:03,3.1e-05,15893
DRB1,eas,11:39,3.1e-05,15893
DRB1,eas,12:19,3.1e-05,15893
DRB1,eas,15:39,3.1e-05,15893
DRB1,eas,08:12,3.1e-05,15893
DRB1,eas,11:82,3.1e-05,15893
DRB1,eas,14:44,3.1e-05,15893
DRB1,eas,14:96,3.1e-05,15893
DRB1,eas,11:54,3.1e-05,15893
DRB1,eas,08:07,3.1e-05,15893
DRB1,eas,08:11,3.1e-05,15893
DRB1,eas,11:28,3.1e-05,15893
DRB1,eas,11:15,3.1e-05,15893
DRB1,eas,13:39,3.1e-05,15893
DRB1,eas,12:08,3.1e-05,15893
DRB1,eas,14:141,3.1e-05,15893
DRB1,eas,09:04,3.1e-05,15893
DRB1,eas,13:154,3.1e-05,15893
DRB1,eas,04:11,3.1e-05,15893
DRB1,eas,04:59,3.1e-05,15893
DRB1,eas,08:30,3.1e-05,15893
DRB1,eas,04:88,3.1e-05,15893
DRB1,eas,04:14,3.1e-05,15893
DRB1,eas,13:59,3.1e-05,15893
DRB1,eas,04:38,3.1e-05,15893
DRB1,eas,04:26,3.1e-05,15893
DRB1,eas,14:25,3.1e-05,15893
DRB1,eur,07:01,0.131807,302712
DRB1,eur,15:01,0.13142,302712
DRB1,eur,03:01,0.12055,302712
DRB1,eur,04:01,0.084303,302712
DRB1,eur,01:01,0.082431,302712
DRB1,eur,13:01,0.05974,302712
DRB1,eur,11:01,0.056991,302712
DRB1,eur,13:02,0.045566,302712
DRB1,eur,04:04,0.037382,302712
DRB1,eur,11:04,0.034153,302712
DRB1,eur,14:01,0.025876,302712
DRB1,eur,08:01,0.022959,302712
DRB1,eur,12:01,0.016427,302712
DRB1,eur,01:02,0.016151,302712
DRB1,eur,16:01,0.015551,302712
DRB1,eur,04:02,0.01368,302712
DRB1,eur,01:03,0.011731,302712
DRB1,eur,13:03,0.011417,302712
DRB1,eur,04:07,0.009925,302712
DRB1,eur,09:01,0.009838,302712
DRB1,eur,04:03,0.009045,302712
DRB1,eur,10:01,0.008723,302712
DRB1,eur,15:02,0.008275,302712
DRB1,eur,11:03,0.006696,302712
DRB1,eur,04:05,0.006538,302712
DRB1,eur,04:08,0.004369,302712
DRB1,eur,13:05,0.003168,302712
DRB1,eur,11:02,0.002904,302712
DRB1,eur,08:03,0.002298,302712
DRB1,eur,08:04,0.00181,302712
DRB1,eur,16:02,0.001587,302712
DRB1,eur,14:04,0.000748,302712
DRB1,eur,08:02,0.0006,302712
DRB1,eur,04:06,0.000578,302712
DRB1,eur,15:03,0.00057,302712
DRB1,eur,03:02,0.000408,302712
DRB1,eur,08:06,0.000304,302712
DRB1,eur,14:07,0.000238,302712
DRB1,eur,12:02,0.000195,302712
DRB1,eur,08:10,0.000152,302712
DRB1,eur,14:02,0.000149,302712
DRB1,eur,11:11,0.000132,302712
DRB1,eur,08:11,0.000122,302712
DRB1,eur,13:10,0.000119,302712
DRB1,eur,03:04,0.000116,302712
DRB1,eur,11:15,0.000107,302712
DRB1,eur,13:04,0.000101,302712
DRB1,eur,04:09,9.9e-05,302712
DRB1,eur,11:14,9.7e-05,302712
DRB1,eur,14:06,9.2e-05,302712
DRB1,eur,11:12,8.8e-05,302712
DRB1,eur,04:10,7.1e-05,302712
DRB1,eur,13:06,6.6e-05,302712
DRB1,eur,11:13,5.6e-05,302712
DRB1,eur,04:11,5.6e-05,302712
DRB1,eur,14:17,5e-05,302712
DRB1,eur,11:43,4.5e-05,302712
DRB1,eur,14:03,3.3e-05,302712
DRB1,eur,16:05,3.3e-05,302712
DRB1,eur,04:38,3.1e-05,302712
DRB1,eur,03:05,3.1e-05,302712
DRB1,eur,14:05,3.1e-05,302712
DRB1,eur,13:21,3e-05,302712
DRB1,eur,11:09,3e-05,302712
DRB1,eur,11:28,2.8e-05,302712
DRB1,eur,12:03,2.8e-05,302712
DRB1,eur,13:19,2.5e-05,302712
DRB1,eur,07:05,2.3e-05,302712
DRB1,eur,13:15,2.3e-05,302712
DRB1,eur,15:06,2.3e-05,302712
DRB1,eur,13:36,2.3e-05,302712
DRB1,eur,08:05,2e-05,302712
DRB1,eur,03:15,2e-05,302712
DRB1,eur,11:08,2e-05,302712
DRB1,eur,13:18,2e-05,302712
DRB1,eur,11:19,2e-05,302712
DRB1,eur,15:04,1.8e-05,302712
DRB1,eur,07:07,1.8e-05,302712
DRB1,eur,13:20,1.8e-05,302712
DRB1,eur,13:11,1.8e-05,302712
DRB1,eur,04:26,1.8e-05,302712
DRB1,eur,04:72,1.7e-05,302712
DRB1,eur,16:07,1.7e-05,302712
DRB1,eur,16:04,1.7e-05,302712
DRB1,eur,11:27,1.7e-05,302712
DRB1,eur,11:39,1.7e-05,302712
DRB1,eur,11:06,1.7e-05,302712
DRB1,eur,15:22,1.7e-05,302712
DRB1,eur,04:16,1.5e-05,302712
DRB1,eur,11:24,1.5e-05,302712
DRB1,eur,04:14,1.5e-05,302712
DRB1,eur,13:14,1.5e-05,302712
DRB1,eur,14:16,1.3e-05,302712
DRB1,eur,14:70,1.3e-05,302712
DRB1,eur,04:40,1.3e-05,302712
DRB1,eur,11:36,1.2e-05,302712
DRB1,eur,13:22,1.2e-05,302712
DRB1,eur,15:07,1.2e-05,302712
DRB1,eur,15:10,1.2e-05,302712
DRB1,eur,03:06,1.2e-05,302712
DRB1,eur,03:37,1.2e-05,302712
DRB1,eur,04:13,1.2e-05,302712
DRB1,eur,14:20,1e-05,302712
DRB1,eur,08:17,1e-05,302712
DRB1,eur,11:76,1e-05,302712
DRB1,eur,11:29,1e-05,302712
DRB1,eur,15:24,1e-05,302712
DRB1,eur,11:34,1e-05,302712
DRB1,eur,11:07,1e-05,302712
DRB1,eur,13:56,8e-06,302712
DRB1,eur,08:18,8e-06,302712
DRB1,eur,13:29,8e-06,302712
DRB1,eur,11:32,8e-06,302712
DRB1,eur,14:23,7e-06,302712
DRB1,eur,03:07,7e-06,302712
DRB1,eur,04:43,7e-06,302712
DRB1,eur,13:61,7e-06,302712
DRB1,eur,04:50,7e-06,302712
DRB1,eur,03:39,7e-06,302712
DRB1,eur,13:38,7e-06,302712
DRB1,eur,11:33,7e-06,302712
DRB1,eur,01:07,7e-06,302712
DRB1,eur,14:08,7e-06,302712
DRB1,eur,03:23,7e-06,302712
DRB1,eur,13:93,5e-06,302712
DRB1,eur,11:16,5e-06,302712
DRB1,eur,04:95,5e-06,302712
DRB1,eur,15:18,5e-06,302712
DRB1,eur,04:15,5e-06,302712
DRB1,eur,13:48,5e-06,302712
DRB1,eur,14:21,5e-06,302712
DRB1,eur,04:39,5e-06,302712
DRB1,eur,11:41,5e-06,302712
DRB1,eur,07:123,5e-06,302712
DRB1,eur,14:11,5e-06,302712
DRB1,eur,14:54,5e-06,302712
DRB1,eur,03:13,5e-06,302712
DRB1,eur,04:23,5e-06,302712
DRB1,eur,11:10,3e-06,302712
DRB1,eur,04:83,3e-06,302712
DRB1,eur,13:40,3e-06,302712
DRB1,eur,11:42,3e-06,302712
DRB1,eur,14:47,3e-06,302712
DRB1,eur,11:20,3e-06,302712
DRB1,eur,11:91,3e-06,302712
DRB1,eur,11:113,3e-06,302712
DRB1,eur,14:25,3e-06,302712
DRB1,eur,08:07,3e-06,302712
DRB1,eur,01:04,3e-06,302712
DRB1,eur,13:79,3e-06,302712
DRB1,eur,14:12,3e-06,302712
DRB1,eur,04:70,3e-06,302712
DRB1,eur,13:129,3e-06,302712
DRB1,eur,13:42,3e-06,302712
DRB1,eur,13:24,3e-06,302712
DRB1,eur,07:71,3e-06,302712
DRB1,eur,13:63,3e-06,302712
DRB1,eur,07:166,2e-06,302712
DRB1,eur,04:62,2e-06,302712
DRB1,eur,11:175,2e-06,302712
DRB1,eur,13:97,2e-06,302712
DRB1,eur,15:34,2e-06,302712
DRB1,eur,11:267,2e-06,302712
DRB1,eur,15:11,2e-06,302712
DRB1,eur,15:40,2e-06,302712
DRB1,eur,04:96,2e-06,302712
DRB1,eur,14:33,2e-06,302712
DRB1,eur,11:118,2e-06,302712
DRB1,eur,04:68,2e-06,302712
DRB1,eur,15:56,2e-06,302712
DRB1,eur,04:199,2e-06,302712
DRB1,eur,11:60,2e-06,302712
DRB1,eur,11:79,2e-06,302712
DRB1,eur,13:366,2e-06,302712
DRB1,eur,11:182,2e-06,302712
DRB1,eur,11:23,2e-06,302712
DRB1,eur,13:39,2e-06,302712
DRB1,eur,15:32,2e-06,302712
DRB1,eur,16:47,2e-06,302712
DRB1,eur,16:15,2e-06,302712
DRB1,eur,13:67,2e-06,302712
DRB1,eur,04:71,2e-06,302712
DRB1,eur,13:219,2e-06,302712
DRB1,eur,08:26,2e-06,302712
DRB1,eur,16:09,2e-06,302712
DRB1,eur,03:160,2e-06,302712
DRB1,eur,13:49,2e-06,302712
DRB1,eur,13:214,2e-06,302712
DRB1,eur,11:102,2e-06,302712
DRB1,eur,13:27,2e-06,302712
DRB1,eur,14:171,2e-06,302712
DRB1,eur,15:172,2e-06,302712
DRB1,eur,01:08,2e-06,302712
DRB1,eur,13:137N,2e-06,302712
DRB1,eur,07:13,2e-06,302712
DRB1,eur,14:86,2e-06,302712
DRB1,eur,08:34,2e-06,302712
DRB1,eur,09:20,2e-06,302712
DRB1,eur,13:28,2e-06,302712
DRB1,eur,04:184,2e-06,302712
DRB1,eur,13:158,2e-06,302712
DRB1,eur,01:56,2e-06,302712
DRB1,eur,11:18,2e-06,302712
DRB1,eur,04:31,2e-06,302712
DRB1,eur,11:66,2e-06,302712
DRB1,eur,01:29,2e-06,302712
DRB1,eur,03:96,2e-06,302712
DRB1,eur,15:14,2e-06,302712
DRB1,eur,07:58N,2e-06,302712
DRB1,eur,13:34,2e-06,302712
DRB1,eur,03:44,2e-06,302712
DRB1,eur,04:116,2e-06,302712
DRB1,eur,01:24,2e-06,302712
DRB1,eur,04:183,2e-06,302712
DRB1,eur,12:34,2e-06,302712
DRB1,eur,11:128,2e-06,302712
DRB1,eur,04:37,2e-06,302712
DRB1,eur,03:08,2e-06,302712
DRB1,eur,07:20,2e-06,302712
DRB1,eur,04:19,2e-06,302712
DRB1,eur,01:43,2e-06,302712
DRB1,eur,03:14,2e-06,302712
DRB1,eur,14:19,2e-06,302712
DRB1,eur,15:88,2e-06,302712
DRB1,eur,14:113,2e-06,302712
DRB1,eur,13:111,2e-06,302712
DRB1,eur,13:65,2e-06,302712
DRB1,eur,07:04,2e-06,302712
DRB1,eur,16:66,2e-06,302712
DRB1,eur,14:101,2e-06,302712
DRB1,eur,11:319,2e-06,302712
DRB1,eur,15:05,2e-06,302712
DRB1,eur,13:110,2e-06,302712
DRB1,eur,07:23,2e-06,302712
DRB1,eur,08:09,2e-06,302712
DRB1,eur,13:50,2e-06,302712
DRB1,eur,14:72,2e-06,302712
DRB1,eur,11:159,2e-06,302712
DRB1,eur,03:100,2e-06,302712
DRB1,eur,01:53,2e-06,302712
DRB1,eur,03:111,2e-06,302712
DRB1,eur,14:163,2e-06,302712
DRB1,eur,04:355,2e-06,302712
DRB1,eur,04:151,2e-06,302712
DRB1,eur,11:69,2e-06,302712
DRB1,mid,11:04,0.125291,2151
DRB1,mid,07:01,0.109252,2151
DRB1,mid,03:01,0.10344,2151
DRB1,mid,11:01,0.078801,2151
DRB1,mid,13:02,0.064389,2151
DRB1,mid,04:03,0.057415,2151
DRB1,mid,01:02,0.051371,2151
DRB1,mid,15:02,0.039749,2151
DRB1,mid,13:03,0.03696,2151
DRB1,mid,13:01,0.036727,2151
DRB1,mid,15:01,0.033705,2151
DRB1,mid,10:01,0.031846,2151
DRB1,mid,04:02,0.030916,2151
DRB1,mid,04:05,0.028824,2151
DRB1,mid,14:01,0.025105,2151
DRB1,mid,08:04,0.021618,2151
DRB1,mid,04:04,0.016504,2151
DRB1,mid,15:03,0.013715,2151
DRB1,mid,16:01,0.012785,2151
DRB1,mid,01:01,0.009066,2151
DRB1,mid,11:02,0.008833,2151
DRB1,mid,12:01,0.007903,2151
DRB1,mid,11:03,0.006276,2151
DRB1,mid,04:01,0.005811,2151
DRB1,mid,04:06,0.005811,2151
DRB1,mid,03:02,0.005346,2151
DRB1,mid,09:01,0.004881,2151
DRB1,mid,04:07,0.004184,2151
DRB1,mid,16:02,0.003952,2151
DRB1,mid,13:05,0.003719,2151
DRB1,mid,14:04,0.003254,2151
DRB1,mid,08:06,0.002325,2151
DRB1,mid,08:01,0.00186,2151
DRB1,mid,08:03,0.001162,2151
DRB1,mid,11:15,0.00093,2151
DRB1,mid,14:07,0.00093,2151
DRB1,mid,11:12,0.000697,2151
DRB1,mid,01:03,0.000697,2151
DRB1,mid,13:04,0.000465,2151
DRB1,mid,15:11,0.000465,2151
DRB1,mid,13:10,0.000465,2151
DRB1,mid,12:02,0.000465,2151
DRB1,mid,08:08,0.000465,2151
DRB1,mid,15:06,0.000232,2151
DRB1,mid,11:43,0.000232,2151
DRB1,mid,14:06,0.000232,2151
DRB1,mid,11:09,0.000232,2151
DRB1,mid,08:02,0.000232,2151
DRB1,mid,03:06,0.000232,2151
DRB1,mid,14:17,0.000232,2151
DRB1,sas,07:01,0.175113,6176
DRB1,sas,15:02,0.108403,6176
DRB1,sas,15:01,0.094398,6176
DRB1,sas,03:01,0.081282,6176
DRB1,sas,14:04,0.064038,6176
DRB1,sas,11:01,0.060071,6176
DRB1,sas,10:01,0.05999,6176
DRB1,sas,13:01,0.059585,6176
DRB1,sas,04:03,0.046794,6176
DRB1,sas,01:01,0.033598,6176
DRB1,sas,13:02,0.030764,6176
DRB1,sas,12:02,0.026554,6176
DRB1,sas,11:04,0.019268,6176
DRB1,sas,04:04,0.015544,6176
DRB1,sas,15:06,0.012791,6176
DRB1,sas,14:01,0.01101,6176
DRB1,sas,09:01,0.010687,6176
DRB1,sas,04:01,0.010687,6176
DRB1,sas,04:05,0.007691,6176
DRB1,sas,16:02,0.007691,6176
DRB1,sas,08:03,0.006639,6176
DRB1,sas,12:01,0.006639,6176
DRB1,sas,04:02,0.006234,6176
DRB1,sas,08:01,0.003157,6176
DRB1,sas,08:02,0.002995,6176
DRB1,sas,01:02,0.002753,6176
DRB1,sas,11:06,0.002753,6176
DRB1,sas,13:03,0.002672,6176
DRB1,sas,15:04,0.002672,6176
DRB1,sas,04:06,0.002348,6176
DRB1,sas,04:07,0.002348,6176
DRB1,sas,14:15,0.002267,6176
DRB1,sas,04:08,0.002186,6176
DRB1,sas,11:11,0.001943,6176
DRB1,sas,15:03,0.001538,6176
DRB1,sas,07:03,0.001376,6176
DRB1,sas,08:04,0.001295,6176
DRB1,sas,14:07,0.001295,6176
DRB1,sas,04:10,0.001214,6176
DRB1,sas,14:05,0.001133,6176
DRB1,sas,16:01,0.001052,6176
DRB1,sas,11:08,0.000648,6176
DRB1,sas,14:10,0.000567,6176
DRB1,sas,11:02,0.000567,6176
DRB1,sas,04:18,0.000486,6176
DRB1,sas,04:13,0.000405,6176
DRB1,sas,03:02,0.000405,6176
DRB1,sas,11:03,0.000405,6176
DRB1,sas,14:19,0.000324,6176
DRB1,sas,01:03,0.000243,6176
DRB1,sas,07:13,0.000243,6176
DRB1,sas,13:04,0.000243,6176
DRB1,sas,13:08,0.000243,6176
DRB1,sas,14:02,0.000243,6176
DRB1,sas,14:33,0.000243,6176
DRB1,sas,13:11,0.000162,6176
DRB1,sas,14:28,0.000162,6176
DRB1,sas,14:03,0.000162,6176
DRB1,sas,13:49,0.000162,6176
DRB1,sas,11:18,0.000162,6176
DRB1,sas,14:71,8.1e-05,6176
DRB1,sas,11:113,8.1e-05,6176
DRB1,sas,14:50,8.1e-05,6176
DRB1,sas,07:123,8.1e-05,6176
DRB1,sas,14:06,8.1e-05,6176
DRB1,sas,13:05,8.1e-05,6176
DRB1,sas,11:12,8.1e-05,6176
DRB1,sas,15:104,8.1e-05,6176
DRB1,sas,10:02,8.1e-05,6176
DRB1,sas,13:98,8.1e-05,6176
DRB1,sas,04:09,8.1e-05,6176
DRB1,sas,14:11,8.1e-05,6176
DRB1,sas,13:19,8.1e-05,6176
DRB1,sas,11:66,8.1e-05,6176
DRB1,sas,08:09,8.1e-05,6176
DRB1,sas,11:28,8.1e-05,6176
DRB1,sas,04:11,8.1e-05,6176
DRB1,sas,13:14,8.1e-05,6176
DQA1,afr,01:02,0.293939,100798
DQA1,afr,05:01,0.200827,100798
DQA1,afr,01:01,0.13906,100798
DQA1,afr,04:01,0.107165,100798
DQA1,afr,02:01,0.104828,100798
DQA1,afr,03:01,0.104779,100798
DQA1,afr,01:03,0.042932,100798
DQA1,afr,05:02,0.003358,100798
DQA1,afr,06:01,0.002396,100798
DQA1,afr,04:06,0.000174,100798
DQA1,afr,05:33,0.000129,100798
DQA1,afr,01:106,7.9e-05,100798
DQA1,afr,01:10,7.4e-05,100798
DQA1,afr,04:03N,6.4e-05,100798
DQA1,afr,01:42,1.5e-05,100798
DQA1,afr,05:37,1.5e-05,100798
DQA1,afr,02:12,1.5e-05,100798
DQA1,afr,01:125,1.5e-05,100798
DQA1,afr,01:07,1e-05,100798
DQA1,afr,01:13,1e-05,100798
DQA1,afr,05:87,1e-05,100798
DQA1,afr,05:110,1e-05,100798
DQA1,afr,03:03,1e-05,100798
DQA1,afr,01:40Q,1e-05,100798
DQA1,afr,01:24,1e-05,100798
DQA1,afr,01:178,5e-06,100798
DQA1,afr,05:12,5e-06,100798
DQA1,afr,03:25,5e-06,100798
DQA1,afr,03:10,5e-06,100798
DQA1,afr,01:74,5e-06,100798
DQA1,afr,05:32,5e-06,100798
DQA1,afr,01:14,5e-06,100798
DQA1,afr,05:10,5e-06,100798
DQA1,afr,01:174,5e-06,100798
DQA1,afr,02:42,5e-06,100798
DQA1,afr,01:32,5e-06,100798
DQA1,afr,03:29,5e-06,100798
DQA1,afr,04:07,5e-06,100798
DQA1,amr,05:01,0.252404,107928
DQA1,amr,03:01,0.241967,107928
DQA1,amr,01:02,0.128952,107928
DQA1,amr,01:01,0.119663,107928
DQA1,amr,04:01,0.10185,107928
DQA1,amr,02:01,0.09933,107928
DQA1,amr,01:03,0.052493,107928
DQA1,amr,06:01,0.002131,107928
DQA1,amr,01:10,0.000825,107928
DQA1,amr,05:02,0.000199,107928
DQA1,amr,04:06,3.7e-05,107928
DQA1,amr,05:03,3.2e-05,107928
DQA1,amr,05:23,3.2e-05,107928
DQA1,amr,01:06,2.3e-05,107928
DQA1,amr,01:07,1.4e-05,107928
DQA1,amr,05:34,9e-06,107928
DQA1,amr,01:13,5e-06,107928
DQA1,amr,01:106,5e-06,107928
DQA1,amr,01:54,5e-06,107928
DQA1,amr,01:05,5e-06,107928
DQA1,amr,01:04,5e-06,107928
DQA1,amr,01:117,5e-06,107928
DQA1,amr,02:40,5e-06,107928
DQA1,amr,05:110,5e-06,107928
DQA1,eas,03:01,0.257818,15893
DQA1,eas,01:02,0.185648,15893
DQA1,eas,05:01,0.151293,15893
DQA1,eas,01:01,0.13292,15893
DQA1,eas,06:01,0.111087,15893
DQA1,eas,01:03,0.087114,15893
DQA1,eas,02:01,0.06204,15893
DQA1,eas,04:01,0.011483,15893
DQA1,eas,03:02,0.000315,15893
DQA1,eas,05:02,9.4e-05,15893
DQA1,eas,05:43,6.3e-05,15893
DQA1,eas,01:07,3.1e-05,15893
DQA1,eas,03:24,3.1e-05,15893
DQA1,eas,01:10,3.1e-05,15893
DQA1,eas,03:03,3.1e-05,15893
DQA1,eur,05:01,0.253794,302712
DQA1,eur,01:02,0.197486,302712
DQA1,eur,03:01,0.176861,302712
DQA1,eur,01:01,0.141671,302712
DQA1,eur,02:01,0.131764,302712
DQA1,eur,01:03,0.068613,302712
DQA1,eur,04:01,0.025075,302712
DQA1,eur,06:01,0.002671,302712
DQA1,eur,01:10,0.001392,302712
DQA1,eur,01:07,0.000279,302712
DQA1,eur,01:06,9.9e-05,302712
DQA1,eur,02:23,4e-05,302712
DQA1,eur,01:42,1.8e-05,302712
DQA1,eur,01:20,1.8e-05,302712
DQA1,eur,02:12,1.7e-05,302712
DQA1,eur,05:02,1.5e-05,302712
DQA1,eur,01:14,1.3e-05,302712
DQA1,eur,01:13,1.2e-05,302712
DQA1,eur,05:61,1e-05,302712
DQA1,eur,01:60,1e-05,302712
DQA1,eur,05:10,1e-05,302712
DQA1,eur,02:21,1e-05,302712
DQA1,eur,02:15,8e-06,302712
DQA1,eur,04:05,8e-06,302712
DQA1,eur,01:178,8e-06,302712
DQA1,eur,03:25,7e-06,302712
DQA1,eur,05:46,7e-06,302712
DQA1,eur,01:22,7e-06,302712
DQA1,eur,03:19,5e-06,302712
DQA1,eur,02:16,5e-06,302712
DQA1,eur,03:03,5e-06,302712
DQA1,eur,01:36,5e-06,302712
DQA1,eur,06:04,3e-06,302712
